Project Name,Package Name,Type Name,Method Name,LOC,CC,PC
xmind,org.xmind.ui.internal.branch,BaseRadialStructure,doFillPlusMinus,10,1,3
xmind,org.xmind.ui.internal.branch,BaseRadialStructure,getOffset,7,2,1
xmind,org.xmind.ui.internal.branch,BaseRadialStructure,calcNavigation,13,5,2
xmind,org.xmind.ui.internal.branch,BaseRadialStructure,getChildTargetOrientation,3,1,2
xmind,org.xmind.ui.internal.branch,BaseRadialStructure,getSourceOrientation,3,1,1
xmind,org.xmind.ui.internal.branch,BaseRadialStructure,isChildrenFreeable,3,1,1
xmind,org.xmind.ui.internal.branch,BaseRadialStructure,calcChildDistance,12,3,2
xmind,org.xmind.ui.internal.branch,BaseRadialStructure,calcInsertion,11,2,2
xmind,org.xmind.ui.internal.branch,BaseRadialStructure,lock,3,1,1
xmind,org.xmind.ui.internal.branch,BaseRadialStructure,unlock,3,1,1
xmind,org.xmind.ui.internal.branch,BaseRadialStructure,calcInsIndex,49,14,3
xmind,org.xmind.ui.internal.branch,BaseRadialStructure,calcInsSize,3,1,2
xmind,org.xmind.ui.internal.branch,BaseRadialStructure,calcInsSide,4,1,3
xmind,org.xmind.ui.internal.branch,BaseRadialStructure,getCurrentInsertion,4,1,1
xmind,org.xmind.ui.internal.branch,BaseRadialStructure,getQuickMoveOffset,5,3,3
xmind,org.xmind.ui.internal.branch,BaseRadialStructure,calcInsertPosition,50,10,3
xmind,org.xmind.ui.internal.branch,BaseRadialStructure,calcMovePosition,24,6,3
xmind,org.xmind.ui.internal.branch,BaseRadialStructure,calcFirstChildPosition,5,1,2
xmind,org.xmind.ui.internal.branch,BaseRadialStructure,isWithinThreshold,3,1,1
xmind,org.xmind.ui.internal.branch,BaseRadialStructure,getBranchWeight,6,3,1
xmind,org.xmind.ui.internal.branch,BaseRadialStructure,calcInventPosition,20,5,4
xmind,org.xmind.ui.internal.branch,BaseRadialStructure,isRight,10,3,3
xmind,org.xmind.ui.internal.branch,RadiationInsertion,RadiationInsertion,4,1,4
xmind,org.xmind.ui.internal.branch,RadiationInsertion,pushIn,3,1,0
xmind,org.xmind.ui.internal.branch,RadiationInsertion,pullOut,3,1,0
xmind,org.xmind.ui.internal.branch,RadiationInsertion,equals,6,3,1
xmind,org.xmind.ui.internal.branch,BranchPolicyManager,createBranchEvaluationContext,12,1,1
xmind,org.xmind.ui.internal.branch,BranchPolicyManager,BranchPolicyManager,2,1,0
xmind,org.xmind.ui.internal.branch,BranchPolicyManager,getBranchPolicyDescriptors,4,1,0
xmind,org.xmind.ui.internal.branch,BranchPolicyManager,getBranchPolicyCategoryDescriptors,4,1,0
xmind,org.xmind.ui.internal.branch,BranchPolicyManager,getPolicyMap,4,1,0
xmind,org.xmind.ui.internal.branch,BranchPolicyManager,getStructureMap,4,1,0
xmind,org.xmind.ui.internal.branch,BranchPolicyManager,getCategoryMap,4,1,0
xmind,org.xmind.ui.internal.branch,BranchPolicyManager,getStructureDescriptor,7,3,1
xmind,org.xmind.ui.internal.branch,BranchPolicyManager,getPropertyTester,4,1,1
xmind,org.xmind.ui.internal.branch,BranchPolicyManager,getValueProvider,4,1,1
xmind,org.xmind.ui.internal.branch,BranchPolicyManager,getPolicy,3,1,1
xmind,org.xmind.ui.internal.branch,BranchPolicyManager,getBranchPolicyCategoryDescriptor,6,2,1
xmind,org.xmind.ui.internal.branch,BranchPolicyManager,getBranchPolicyDescriptor,3,1,1
xmind,org.xmind.ui.internal.branch,BranchPolicyManager,getBranchPolicy,8,3,1
xmind,org.xmind.ui.internal.branch,BranchPolicyManager,getDefaultBranchPolicy,6,2,0
xmind,org.xmind.ui.internal.branch,BranchPolicyManager,calculateBranchPolicyId,15,7,2
xmind,org.xmind.ui.internal.branch,BranchPolicyManager,getApplicableBranchPolicyDescriptors,11,4,1
xmind,org.xmind.ui.internal.branch,BranchPolicyManager,ensureLoaded,10,9,0
xmind,org.xmind.ui.internal.branch,BranchPolicyManager,lazyLoad,5,2,0
xmind,org.xmind.ui.internal.branch,BranchPolicyManager,readElement,80,19,1
xmind,org.xmind.ui.internal.branch,BranchPolicyManager,readBranchPolicy,9,1,1
xmind,org.xmind.ui.internal.branch,BranchPolicyManager,readStructureAlgorithm,9,1,1
xmind,org.xmind.ui.internal.branch,BranchPolicyManager,readPropertyTester,9,1,1
xmind,org.xmind.ui.internal.branch,BranchPolicyManager,readStyleValueProvider,9,1,1
xmind,org.xmind.ui.internal.branch,BranchPolicyManager,readBranchPolicyCategory,9,1,1
xmind,org.xmind.ui.internal.branch,BranchPolicyManager,registerBranchPolicy,6,3,1
xmind,org.xmind.ui.internal.branch,BranchPolicyManager,registryStructureAlgorithm,4,2,1
xmind,org.xmind.ui.internal.branch,BranchPolicyManager,registerPropertyTester,4,2,1
xmind,org.xmind.ui.internal.branch,BranchPolicyManager,registerValueProvider,4,2,1
xmind,org.xmind.ui.internal.branch,BranchPolicyManager,registerBranchPolicyCategory,6,3,1
xmind,org.xmind.ui.internal.branch,BranchPolicyManager,readRegistry,12,4,3
xmind,org.xmind.ui.internal.branch,FloatingMapBranchHook,hook,13,4,1
xmind,org.xmind.ui.internal.branch,FloatingMapBranchHook,unhook,12,4,1
xmind,org.xmind.ui.internal.branch,FloatingMapBranchHook,figureMoved,6,2,1
xmind,org.xmind.ui.internal.branch,FloatingMapBranchHook,findTopBranch,8,3,2
xmind,org.xmind.ui.internal.branch,FloatingMapBranchHook,needUpdate,6,2,0
xmind,org.xmind.ui.internal.branch,FloatingMapBranchHook,calcStructureId,10,3,1
xmind,org.xmind.ui.internal.branch,FloatingMapBranchHook,childAdding,2,1,1
xmind,org.xmind.ui.internal.branch,FloatingMapBranchHook,childAdded,11,3,1
xmind,org.xmind.ui.internal.branch,FloatingMapBranchHook,childRemoving,2,1,1
xmind,org.xmind.ui.internal.branch,FloatingMapBranchHook,childRemoved,11,3,1
xmind,org.xmind.ui.internal.branch,FloatingMapBranchHook,rangeChanged,4,1,1
xmind,org.xmind.ui.internal.branch,DownStructure,DownStructure,3,1,0
xmind,org.xmind.ui.internal.branch,StructureDescriptor,StructureDescriptor,8,2,1
xmind,org.xmind.ui.internal.branch,StructureDescriptor,getId,3,1,0
xmind,org.xmind.ui.internal.branch,StructureDescriptor,getName,3,1,0
xmind,org.xmind.ui.internal.branch,StructureDescriptor,getIcon,6,2,0
xmind,org.xmind.ui.internal.branch,StructureDescriptor,createIcon,8,2,0
xmind,org.xmind.ui.internal.branch,StructureDescriptor,getAlgorithm,12,2,0
xmind,org.xmind.ui.internal.branch,FalsePropertyTester,test,3,1,4
xmind,org.xmind.ui.internal.branch,FalsePropertyTester,getInstance,3,1,0
xmind,org.xmind.ui.internal.branch,TimelineHorizontalDownStructure,TimelineHorizontalDownStructure,3,1,0
xmind,org.xmind.ui.internal.branch,RadialStructure,doFillSubBranches,54,10,3
xmind,org.xmind.ui.internal.branch,RadialStructure,calcChildNavigation,23,8,4
xmind,org.xmind.ui.internal.branch,RadialStructure,getSummaryDirection,3,1,2
xmind,org.xmind.ui.internal.branch,RadialStructure,calcMovePosition,26,6,3
xmind,org.xmind.ui.internal.branch,RadialStructure,calcInsertPosition,53,10,3
xmind,org.xmind.ui.internal.branch,AntiClockwiseRadialStructure,isChildLeft,28,7,2
xmind,org.xmind.ui.internal.branch,AntiClockwiseRadialStructure,doFillSubBranches,56,13,3
xmind,org.xmind.ui.internal.branch,AntiClockwiseRadialStructure,calcInsIndex,54,16,3
xmind,org.xmind.ui.internal.branch,AntiClockwiseRadialStructure,calcChildNavigation,46,21,4
xmind,org.xmind.ui.internal.branch,AntiClockwiseRadialStructure,calcNavigation,8,4,2
xmind,org.xmind.ui.internal.branch,AntiClockwiseRadialStructure,calcInsSize,3,1,2
xmind,org.xmind.ui.internal.branch,AntiClockwiseRadialStructure,calcInsSide,4,1,3
xmind,org.xmind.ui.internal.branch,AntiClockwiseRadialStructure,getSummaryDirection,13,4,2
xmind,org.xmind.ui.internal.branch,AntiClockwiseRadialStructure,calcInsertPosition,50,10,3
xmind,org.xmind.ui.internal.branch,AntiClockwiseRadialStructure,calcMovePosition,25,6,3
xmind,org.xmind.ui.internal.branch,AntiClockwiseRadialStructure,calcFirstChildPosition,5,1,2
xmind,org.xmind.ui.internal.branch,OverridedStyle,OverridedStyle,9,2,2
xmind,org.xmind.ui.internal.branch,OverridedStyle,initializeLayers,13,6,0
xmind,org.xmind.ui.internal.branch,OverridedStyle,initializeEnablement,10,2,0
xmind,org.xmind.ui.internal.branch,OverridedStyle,getLayers,3,1,0
xmind,org.xmind.ui.internal.branch,OverridedStyle,getKey,3,1,0
xmind,org.xmind.ui.internal.branch,OverridedStyle,getDefaultValue,3,1,0
xmind,org.xmind.ui.internal.branch,OverridedStyle,isOnLayer,6,2,1
xmind,org.xmind.ui.internal.branch,OverridedStyle,isApplicableTo,4,2,1
xmind,org.xmind.ui.internal.branch,OverridedStyle,isApplicableTo,11,2,1
xmind,org.xmind.ui.internal.branch,OverridedStyle,getValue,7,2,2
xmind,org.xmind.ui.internal.branch,OverridedStyle,getValueProvider,10,3,0
xmind,org.xmind.ui.internal.branch,IStructureDescriptor,getId,0,1,0
xmind,org.xmind.ui.internal.branch,IStructureDescriptor,getName,0,1,0
xmind,org.xmind.ui.internal.branch,IStructureDescriptor,getIcon,0,1,0
xmind,org.xmind.ui.internal.branch,IStructureDescriptor,getAlgorithm,0,1,0
xmind,org.xmind.ui.internal.branch,ContributedBranchStyleSelector,ContributedBranchStyleSelector,5,1,2
xmind,org.xmind.ui.internal.branch,ContributedBranchStyleSelector,loadInheritedStyles,5,1,0
xmind,org.xmind.ui.internal.branch,ContributedBranchStyleSelector,getLayeredProperty,13,5,4
xmind,org.xmind.ui.internal.branch,ContributedBranchStyleSelector,getOverridedValue,4,1,3
xmind,org.xmind.ui.internal.branch,ContributedBranchStyleSelector,getOverridedValue,13,6,4
xmind,org.xmind.ui.internal.branch,ContributedBranchStyleSelector,getOverridedStyles,4,1,1
xmind,org.xmind.ui.internal.branch,ContributedBranchStyleSelector,ensureLoaded,5,3,0
xmind,org.xmind.ui.internal.branch,ContributedBranchStyleSelector,lazyLoad,6,2,0
xmind,org.xmind.ui.internal.branch,ContributedBranchStyleSelector,loadOverridedStyle,9,1,1
xmind,org.xmind.ui.internal.branch,ContributedBranchStyleSelector,registerOverridedStyle,10,3,1
xmind,org.xmind.ui.internal.branch,RadialUtils,getRefInsets,3,1,2
xmind,org.xmind.ui.internal.branch,RadialUtils,getRefInsets,4,1,2
xmind,org.xmind.ui.internal.branch,RadialUtils,isLeft,3,1,2
xmind,org.xmind.ui.internal.branch,RadialUtils,getPrefBounds,4,1,3
xmind,org.xmind.ui.internal.branch,RadialUtils,getPrefBounds,4,1,3
xmind,org.xmind.ui.internal.branch,LeftStructure,LeftStructure,3,1,0
xmind,org.xmind.ui.internal.branch,AbstractBranchPolicy,AbstractBranchPolicy,4,1,2
xmind,org.xmind.ui.internal.branch,AbstractBranchPolicy,getPolicyId,3,1,0
xmind,org.xmind.ui.internal.branch,AbstractBranchPolicy,activate,6,2,1
xmind,org.xmind.ui.internal.branch,AbstractBranchPolicy,deactivate,6,2,1
xmind,org.xmind.ui.internal.branch,AbstractBranchPolicy,postDeactivate,2,1,1
xmind,org.xmind.ui.internal.branch,AbstractBranchPolicy,activateBranch,8,2,1
xmind,org.xmind.ui.internal.branch,AbstractBranchPolicy,deactivateBranch,8,2,1
xmind,org.xmind.ui.internal.branch,AbstractBranchPolicy,addHook,7,2,1
xmind,org.xmind.ui.internal.branch,AbstractBranchPolicy,createHook,0,1,1
xmind,org.xmind.ui.internal.branch,AbstractBranchPolicy,removeHook,7,2,1
xmind,org.xmind.ui.internal.branch,AbstractBranchPolicy,flushStructureCache,5,3,3
xmind,org.xmind.ui.internal.branch,AbstractBranchPolicy,flushStructureCache,3,1,1
xmind,org.xmind.ui.internal.branch,AbstractBranchPolicy,flushParentStructureCache,8,3,1
xmind,org.xmind.ui.internal.branch,AbstractBranchPolicy,flushChildrenStructureCache,11,4,1
xmind,org.xmind.ui.internal.branch,AbstractBranchPolicy,flushChildStructureCache,6,2,1
xmind,org.xmind.ui.internal.branch,AbstractBranchPolicy,getToolHelper,3,1,2
xmind,org.xmind.ui.internal.branch,AbstractBranchPolicy,isPropertyModifiable,3,1,2
xmind,org.xmind.ui.internal.branch,AbstractBranchPolicy,isPropertyModifiable,7,2,3
xmind,org.xmind.ui.internal.branch,AbstractBranchPolicy,isUnmodifiableProperty,0,1,3
xmind,org.xmind.ui.internal.branch,AbstractBranchPolicy,internalCheckPropertyModifiability,5,3,3
xmind,org.xmind.ui.internal.branch,AbstractBranchPolicy,isHyperlinkModifiable,8,2,1
xmind,org.xmind.ui.internal.branch,AbstractBranchPolicy,isBranchFoldable,3,1,1
xmind,org.xmind.ui.internal.branch,AbstractBranchPolicy,createDefaultStyleSelector,3,1,0
xmind,org.xmind.ui.internal.branch,AbstractBranchPolicy,getStructure,5,1,1
xmind,org.xmind.ui.internal.branch,AbstractBranchPolicy,getStructureAlgorithmById,9,4,2
xmind,org.xmind.ui.internal.branch,AbstractBranchPolicy,getValue,7,2,2
xmind,org.xmind.ui.internal.branch,AbstractBranchPolicy,calculateStructureAlgorithmId,12,4,1
xmind,org.xmind.ui.internal.branch,AbstractBranchPolicy,calcAdditionalStructureId,0,1,2
xmind,org.xmind.ui.internal.branch,AbstractBranchPolicy,calcSummaryBranchStructureType,13,6,2
xmind,org.xmind.ui.internal.branch,AbstractBranchPolicy,isCalculatingOn,3,1,1
xmind,org.xmind.ui.internal.branch,AbstractBranchPolicy,startCalculationOn,4,2,1
xmind,org.xmind.ui.internal.branch,AbstractBranchPolicy,endCalculationOn,5,3,1
xmind,org.xmind.ui.internal.branch,AbstractBranchPolicy,getPredefinedStructure,19,9,1
xmind,org.xmind.ui.internal.branch,AbstractBranchPolicy,getDefaultStructureId,0,1,0
xmind,org.xmind.ui.internal.branch,ClockwiseRadialStructure,doFillSubBranches,58,13,3
xmind,org.xmind.ui.internal.branch,ClockwiseRadialStructure,calcChildNavigation,39,17,4
xmind,org.xmind.ui.internal.branch,ClockwiseRadialStructure,calcInsIndex,55,17,3
xmind,org.xmind.ui.internal.branch,ClockwiseRadialStructure,calcInsSize,3,1,2
xmind,org.xmind.ui.internal.branch,ClockwiseRadialStructure,calcInsSide,4,1,3
xmind,org.xmind.ui.internal.branch,UpDownStructure,UpDownStructure,4,1,1
xmind,org.xmind.ui.internal.branch,UpDownStructure,isUpwards,3,1,0
xmind,org.xmind.ui.internal.branch,UpDownStructure,doFillPlusMinus,12,1,3
xmind,org.xmind.ui.internal.branch,UpDownStructure,doFillSubBranches,36,5,3
xmind,org.xmind.ui.internal.branch,UpDownStructure,calcChildNavigation,21,7,4
xmind,org.xmind.ui.internal.branch,UpDownStructure,calcNavigation,15,5,2
xmind,org.xmind.ui.internal.branch,UpDownStructure,getSourceOrientation,4,2,1
xmind,org.xmind.ui.internal.branch,UpDownStructure,getChildTargetOrientation,3,1,2
xmind,org.xmind.ui.internal.branch,UpDownStructure,calcChildTargetOrientation,4,2,0
xmind,org.xmind.ui.internal.branch,UpDownStructure,calcChildDistance,19,3,2
xmind,org.xmind.ui.internal.branch,UpDownStructure,calcInsIndex,16,3,3
xmind,org.xmind.ui.internal.branch,UpDownStructure,calcInsIndex,17,4,6
xmind,org.xmind.ui.internal.branch,UpDownStructure,calcInsSize,3,1,2
xmind,org.xmind.ui.internal.branch,UpDownStructure,calcTotalChildrenWidth,21,6,3
xmind,org.xmind.ui.internal.branch,UpDownStructure,calcInsertion,3,1,2
xmind,org.xmind.ui.internal.branch,UpDownStructure,getSummaryDirection,3,1,2
xmind,org.xmind.ui.internal.branch,UpDownStructure,getRangeGrowthDirection,3,1,2
xmind,org.xmind.ui.internal.branch,UpDownStructure,getQuickMoveOffset,5,3,3
xmind,org.xmind.ui.internal.branch,UpDownStructure,calcInsertPosition,42,12,3
xmind,org.xmind.ui.internal.branch,UpDownStructure,calcMovePosition,22,5,3
xmind,org.xmind.ui.internal.branch,UpDownStructure,calcFirstChildPosition,4,1,2
xmind,org.xmind.ui.internal.branch,UpDownStructure,calcInventPosition,57,12,4
xmind,org.xmind.ui.internal.branch,AbstractBranchStyleSelector,registerInheritedStyleKey,5,3,2
xmind,org.xmind.ui.internal.branch,AbstractBranchStyleSelector,getAutoValue,13,5,3
xmind,org.xmind.ui.internal.branch,AbstractBranchStyleSelector,getAncestorUserValueAndBranchType,15,5,2
xmind,org.xmind.ui.internal.branch,AbstractBranchStyleSelector,getThemeStyleValue,13,6,3
xmind,org.xmind.ui.internal.branch,AbstractBranchStyleSelector,getLayeredProperty,11,4,4
xmind,org.xmind.ui.internal.branch,AbstractBranchStyleSelector,getFamilyName,12,7,1
xmind,org.xmind.ui.internal.branch,AbstractBranchStyleSelector,flushStyleCaches,3,1,1
xmind,org.xmind.ui.internal.spellsupport,SpellingSupport,getInstance,8,4,0
xmind,org.xmind.ui.internal.spellsupport,SpellingSupport,createImplementation,3,1,0
xmind,org.xmind.ui.internal.layers,PresentationLayer,PresentationLayer,3,1,0
xmind,org.xmind.ui.internal.layers,BaseLayer,getMainAlpha,3,1,0
xmind,org.xmind.ui.internal.layers,BaseLayer,getSubAlpha,3,1,0
xmind,org.xmind.ui.internal.layers,BaseLayer,setMainAlpha,5,2,1
xmind,org.xmind.ui.internal.layers,BaseLayer,setSubAlpha,5,2,1
xmind,org.xmind.ui.internal.layers,BaseLayer,paint,12,2,1
xmind,org.xmind.ui.internal.layers,BaseLayer,usesMainAlphaGraphics,3,1,0
xmind,org.xmind.ui.internal.layers,BaseLayer,simplePaint,3,1,1
xmind,org.xmind.ui.internal.layers,BaseLayer,paintClientArea,11,2,1
xmind,org.xmind.ui.internal.layers,BaseLayer,simplePaintClientArea,3,1,1
xmind,org.xmind.ui.internal.layers,BaseLayer,usesSubAlphaGraphics,3,1,0
xmind,org.xmind.ui.internal.layers,BaseLayer,createAlphaGraphics,5,1,2
xmind,org.xmind.ui.internal.layers,UndoRedoTipsLayer,UndoRedoTipsLayer,3,1,0
xmind,org.xmind.ui.internal.layers,DefaultLayeredPane,DefaultLayeredPane,4,1,0
xmind,org.xmind.ui.internal.layers,DefaultLayeredPane,addLayers,6,1,0
xmind,org.xmind.ui.internal.layers,DefaultLayeredPane,addScalableLayers,6,1,0
xmind,org.xmind.ui.internal.layers,DefaultLayeredPane,addScalableLayer,3,1,2
xmind,org.xmind.ui.internal.layers,DefaultLayeredPane,addScalableLayer,3,1,3
xmind,org.xmind.ui.internal.layers,DefaultLayeredPane,addLayerBefore,7,2,3
xmind,org.xmind.ui.internal.layers,DefaultLayeredPane,getLayer,5,2,1
xmind,org.xmind.ui.internal.layers,DefaultLayeredPane,removeLayer,8,2,1
xmind,org.xmind.ui.internal.layers,DefaultLayeredPane,getScalableLayeredPane,3,1,0
xmind,org.xmind.ui.internal.layers,MindMapLayeredPane,addLayers,10,1,0
xmind,org.xmind.ui.internal.layers,MindMapLayeredPane,getAlpha,3,1,0
xmind,org.xmind.ui.internal.layers,MindMapLayeredPane,setAlpha,5,2,1
xmind,org.xmind.ui.internal.layers,MindMapLayeredPane,getTargetAlpha,3,1,0
xmind,org.xmind.ui.internal.layers,MindMapLayeredPane,setTargetAlpha,5,1,1
xmind,org.xmind.ui.internal.layers,MindMapLayeredPane,paint,13,2,1
xmind,org.xmind.ui.internal.layers,MindMapLayeredPane,run,4,1,0
xmind,org.xmind.ui.internal.layers,MindMapLayeredPane,checkSchedule,9,2,0
xmind,org.xmind.ui.internal.layers,MindMapLayeredPane,shouldSchedulePaint,3,1,0
xmind,org.xmind.ui.internal.layers,MindMapLayeredPane,getNewAlpha,5,3,0
xmind,org.xmind.ui.internal.layers,MindMapLayeredPane,paintChildren,14,3,1
xmind,org.xmind.ui.internal.layers,FeedbackLayer,paint,4,1,1
xmind,org.xmind.ui.internal.layers,ShadowLayer,add,4,2,3
xmind,org.xmind.ui.internal.layers,ShadowLayer,addShadow,3,1,1
xmind,org.xmind.ui.internal.layers,ShadowLayer,addShadow,9,1,2
xmind,org.xmind.ui.internal.layers,ShadowLayer,removeShadow,9,3,1
xmind,org.xmind.ui.internal.layers,ShadowLayer,getShadow,3,1,1
xmind,org.xmind.ui.internal.layers,BackgroundLayer,BackgroundLayer,3,1,0
xmind,org.xmind.ui.internal.layers,BackgroundLayer,setWallpaper,5,2,1
xmind,org.xmind.ui.internal.layers,BackgroundLayer,getWallpaper,3,1,0
xmind,org.xmind.ui.internal.layers,BackgroundLayer,paintFigure,10,2,1
xmind,org.xmind.ui.internal.layers,SkylightLayer,SkylightLayer,3,1,0
xmind,org.xmind.ui.internal.layers,SkylightLayer,setSkylight,12,5,1
xmind,org.xmind.ui.internal.layers,SkylightLayer,getSkylight,3,1,0
xmind,org.xmind.ui.internal.layers,SkylightLayer,paintFigure,6,2,1
xmind,org.xmind.ui.internal.layers,SkylightLayer,paint,3,1,1
xmind,org.xmind.ui.internal.layers,SkylightLayer,paintSkylight,21,5,1
xmind,org.xmind.ui.internal.layers,SkylightLayer,getCoverColor,5,2,0
xmind,org.xmind.ui.internal.layers,ContentsLayer,notifyFreeformExtentChanged,3,1,0
xmind,org.xmind.ui.internal.layers,ContentsLayer,isCentered,3,1,0
xmind,org.xmind.ui.internal.layers,ContentsLayer,setCentered,5,2,1
xmind,org.xmind.ui.internal.layers,ContentsLayer,isConstrained,3,1,0
xmind,org.xmind.ui.internal.layers,ContentsLayer,setConstrained,5,2,1
xmind,org.xmind.ui.internal.layers,ContentsLayer,addCorners,12,3,0
xmind,org.xmind.ui.internal.layers,ContentsLayer,removeCorners,10,3,0
xmind,org.xmind.ui.internal.layers,ContentsLayer,getContents,3,1,0
xmind,org.xmind.ui.internal.layers,ContentsLayer,setContents,12,4,1
xmind,org.xmind.ui.internal.layers,ContentsLayer,hookContents,8,3,1
xmind,org.xmind.ui.internal.layers,ContentsLayer,unhookContents,5,2,1
xmind,org.xmind.ui.internal.layers,ContentsLayer,getOrigin,6,2,0
xmind,org.xmind.ui.internal.layers,ContentsLayer,calculateOrigin,29,8,0
xmind,org.xmind.ui.internal.layers,ContentsLayer,getScale,8,3,2
xmind,org.xmind.ui.internal.layers,ContentsLayer,getViewportClientArea,6,3,1
xmind,org.xmind.ui.internal.layers,ContentsLayer,getMargin,3,1,0
xmind,org.xmind.ui.internal.layers,ContentsLayer,setMargin,5,2,1
xmind,org.xmind.ui.internal.layers,ContentsLayer,layout,9,3,0
xmind,org.xmind.ui.internal.layers,ContentsLayer,layoutContents,32,5,1
xmind,org.xmind.ui.internal.layers,ContentsLayer,layoutCorner,19,3,0
xmind,org.xmind.ui.internal.layers,ContentsLayer,getContentsReferenceDescription,14,2,1
xmind,org.xmind.ui.internal.layers,ContentsLayer,invalidate,4,1,0
xmind,org.xmind.ui.internal.layers,ContentsHook,notifyFreeformExtentChanged,3,1,0
xmind,org.xmind.ui.internal.layers,CoverLayer,CoverLayer,3,1,0
xmind,org.xmind.ui.internal.layers,CoverLayer,addRelayerableFigure,8,3,1
xmind,org.xmind.ui.internal.layers,CoverLayer,removeRelayerableFigure,8,3,1
xmind,org.xmind.ui.internal.layers,CoverLayer,getRelayerableFigures,3,1,0
xmind,org.xmind.ui.internal.layers,CoverLayer,addBackgroundLayer,6,3,1
xmind,org.xmind.ui.internal.layers,CoverLayer,removeBackgroundLayer,7,3,1
xmind,org.xmind.ui.internal.layers,CoverLayer,paint,3,1,1
xmind,org.xmind.ui.internal.layers,CoverLayer,paintFigure,6,2,1
xmind,org.xmind.ui.internal.layers,CoverLayer,paintCover,5,1,1
xmind,org.xmind.ui.internal.layers,CoverLayer,getCoverColor,5,2,0
xmind,org.xmind.ui.internal.layers,CoverLayer,paintClientArea,11,2,1
xmind,org.xmind.ui.internal.layers,CoverLayer,paintChildren,12,4,1
xmind,org.xmind.ui.internal.layers,CoverLayer,paintHighlight,6,1,2
xmind,org.xmind.ui.internal.layers,CoverLayer,paintBackgroundLayers,8,3,2
xmind,org.xmind.ui.internal.layers,CoverLayer,figureMoved,3,1,1
xmind,org.xmind.ui.internal.layers,TitleLayer,addOnTop,5,2,1
xmind,org.xmind.ui.internal.layers,TitleLayer,removeOnTop,5,2,1
xmind,org.xmind.ui.internal.layers,TitleLayer,paintChildren,15,4,1
xmind,org.xmind.ui.internal.layers,TitleLayer,paintOnTop,10,3,1
xmind,org.xmind.ui.internal.layers,TitleLayer,remove,4,1,1
xmind,org.xmind.ui.internal.decorators,SummaryDecorator,deactivate,9,2,2
xmind,org.xmind.ui.internal.decorators,SummaryDecorator,decorate,7,2,2
xmind,org.xmind.ui.internal.decorators,SummaryDecorator,decorateSummary,24,5,3
xmind,org.xmind.ui.internal.decorators,SummaryDecorator,decorateAnchors,13,3,3
xmind,org.xmind.ui.internal.decorators,SummaryDecorator,isSummaryVisible,8,4,1
xmind,org.xmind.ui.internal.decorators,SummaryDecorator,getInstance,3,1,0
xmind,org.xmind.ui.internal.decorators,LegendTitleTextDecorator,activate,9,2,2
xmind,org.xmind.ui.internal.decorators,LegendTitleTextDecorator,getInstance,3,1,0
xmind,org.xmind.ui.internal.decorators,TopicTitleTextDecorator,activate,4,1,2
xmind,org.xmind.ui.internal.decorators,TopicTitleTextDecorator,getOwnerPart,4,2,1
xmind,org.xmind.ui.internal.decorators,TopicTitleTextDecorator,decorateTextFigure,10,3,2
xmind,org.xmind.ui.internal.decorators,TopicTitleTextDecorator,getInstance,3,1,0
xmind,org.xmind.ui.internal.decorators,PlusMinusDecorator,activate,5,1,2
xmind,org.xmind.ui.internal.decorators,PlusMinusDecorator,decorate,9,3,2
xmind,org.xmind.ui.internal.decorators,PlusMinusDecorator,decorate,24,4,2
xmind,org.xmind.ui.internal.decorators,PlusMinusDecorator,getProperties,16,5,1
xmind,org.xmind.ui.internal.decorators,PlusMinusDecorator,getInstance,3,1,0
xmind,org.xmind.ui.internal.decorators,BoundaryDecorator,decorate,6,2,2
xmind,org.xmind.ui.internal.decorators,BoundaryDecorator,decorateBoundary,26,4,2
xmind,org.xmind.ui.internal.decorators,BoundaryDecorator,decorateVisible,3,1,2
xmind,org.xmind.ui.internal.decorators,BoundaryDecorator,isBoundaryFigureVisible,13,5,2
xmind,org.xmind.ui.internal.decorators,BoundaryDecorator,getInstance,3,1,0
xmind,org.xmind.ui.internal.decorators,BoundaryTitleTextDecorator,activate,5,1,2
xmind,org.xmind.ui.internal.decorators,BoundaryTitleTextDecorator,decorate,3,1,2
xmind,org.xmind.ui.internal.decorators,BoundaryTitleTextDecorator,getUntitledText,3,1,2
xmind,org.xmind.ui.internal.decorators,BoundaryTitleTextDecorator,decorateTextFigure,19,3,3
xmind,org.xmind.ui.internal.decorators,BoundaryTitleTextDecorator,getLineWidth,3,1,3
xmind,org.xmind.ui.internal.decorators,BoundaryTitleTextDecorator,getLineColor,3,1,3
xmind,org.xmind.ui.internal.decorators,BoundaryTitleTextDecorator,getFillColor,3,1,3
xmind,org.xmind.ui.internal.decorators,BoundaryTitleTextDecorator,getOwnerPart,4,2,1
xmind,org.xmind.ui.internal.decorators,BoundaryTitleTextDecorator,getInstance,3,1,0
xmind,org.xmind.ui.internal.decorators,LabelDecorator,activate,10,2,2
xmind,org.xmind.ui.internal.decorators,LabelDecorator,decorate,26,6,2
xmind,org.xmind.ui.internal.decorators,LabelDecorator,isLabelVisible,14,4,2
xmind,org.xmind.ui.internal.decorators,LabelDecorator,getTextFigure,5,3,1
xmind,org.xmind.ui.internal.decorators,LabelDecorator,getInstance,3,1,0
xmind,org.xmind.ui.internal.decorators,InfoItemIconDecorator,decorate,21,4,2
